FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-04-23,DL,AA,6093,90290,SFO,49806,DFW,1929,2202,2981,5.0,5.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,362.0,19,2020-04-23
2020-04-01,B6,UA,8100,42357,SEA,21700,DEN,0340,2140,325,7.0,7.0,0,17.0,17.0,1,0,0,,3,3,3,1,6,49.0,3,2020-04-01
2020-04-29,B6,AA,7346,10710,JFK,24191,ATL,2246,1809,1493,12.0,12.0,0,18.0,18.0,1,0,0,,6,0,5,1,6,191.0,22,2020-04-29
2020-04-15,AS,NK,2171,24952,DEN,63927,ORD,1751,1747,1079,34.0,34.0,1,7.0,7.0,0,0,0,,0,0,0,0,0,158.0,17,2020-04-15
2020-04-12,B6,WN,3429,94161,MCO,80872,MCO,1956,0520,1711,5.0,5.0,0,21.0,21.0,1,0,0,,2,5,1,0,13,200.0,19,2020-04-12
2020-04-19,NK,AS,2926,66517,LAX,25689,DFW,1405,1819,1656,10.0,10.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,191.0,14,2020-04-19
2020-04-09,AA,F9,8794,97226,MCO,33513,SEA,0815,0109,2439,31.0,31.0,1,30.0,30.0,1,0,0,,2,7,2,1,18,319.0,8,2020-04-09
2020-04-05,B6,B6,963,79003,ATL,97471,ORD,2122,0320,2183,3.0,3.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,277.0,21,2020-04-05
2020-04-20,NK,UA,7871,55183,DFW,10547,ATL,2315,1104,1607,44.0,44.0,1,56.0,56.0,1,0,0,,10,4,14,1,27,199.0,23,2020-04-20
2020-04-26,AS,UA,971,49117,ORD,17798,ORD,1130,0732,2059,4.0,4.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,245.0,11,2020-04-26
2020-04-13,DL,NK,7422,90591,LAS,39185,MIA,0206,0903,902,,,0,,,0,1,0,A,0,0,0,0,0,,2,2020-04-13
2020-04-19,F9,F9,4583,88534,MCO,19598,SFO,0556,0352,1932,20.0,20.0,1,2.0,2.0,0,0,0,,0,0,0,0,0,244.0,5,2020-04-19
2020-04-09,B6,B6,1179,60305,LAX,98386,ORD,0257,0507,1144,0.0,0.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,157.0,2,2020-04-09
2020-04-20,UA,DL,6712,95276,SEA,26716,SEA,1913,1614,2277,24.0,24.0,1,34.0,34.0,1,0,0,,9,0,3,1,21,253.0,19,2020-04-20
2020-04-15,UA,B6,4440,24312,MCO,22517,DEN,2357,1748,741,32.0,32.0,1,30.0,30.0,1,0,0,,2,7,8,1,11,80.0,23,2020-04-15
2020-04-11,AS,NK,7022,10150,DEN,36134,DFW,0125,1356,1270,9.0,9.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,166.0,1,2020-04-11
2020-04-29,DL,NK,3081,99103,MCO,10007,DFW,2203,2328,1486,8.0,8.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,186.0,22,2020-04-29
2020-04-21,B6,HA,5489,10313,JFK,77358,JFK,1622,1426,1681,8.0,8.0,0,26.0,26.0,1,0,0,,4,6,5,1,10,193.0,16,2020-04-21
2020-04-12,AS,WN,7633,47990,SFO,64255,DEN,2218,1151,2655,1.0,1.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,331.0,22,2020-04-12
2020-04-21,AS,G4,6879,76991,ORD,84843,BOS,2356,0826,1200,18.0,18.0,1,40.0,40.0,1,0,0,,7,9,9,1,14,163.0,23,2020-04-21
2020-04-11,G4,HA,4533,91217,ATL,50245,JFK,1343,0119,2797,0.0,0.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,351.0,13,2020-04-11
2020-04-05,NK,HA,7961,20827,JFK,45497,LAX,1312,0239,547,4.0,4.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,73.0,13,2020-04-05
2020-04-02,F9,B6,9281,16846,SFO,33458,MIA,2107,1729,544,1.0,1.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,84.0,21,2020-04-02
2020-04-02,F9,AS,3569,90911,JFK,23720,SEA,0249,0907,101,6.0,6.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,13.0,2,2020-04-02
2020-04-13,G4,UA,4735,92340,DEN,64491,SEA,0642,0147,411,2.0,2.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,62.0,6,2020-04-13
2020-04-28,HA,AA,8775,75469,LAX,16092,ATL,0703,1343,904,1.0,1.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,121.0,7,2020-04-28
2020-04-08,DL,WN,9878,19324,DFW,63580,SFO,1750,0847,1774,2.0,2.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,215.0,17,2020-04-08
2020-04-02,B6,WN,3958,87651,MCO,68260,LAX,0338,0652,668,4.0,4.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,87.0,3,2020-04-02
2020-04-17,B6,F9,3463,11759,JFK,22266,MIA,0815,1532,823,6.0,6.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,102.0,8,2020-04-17
2020-04-05,HA,NK,6181,34053,SFO,80599,MIA,1541,2036,309,35.0,35.0,1,25.0,25.0,1,0,0,,1,2,7,0,15,30.0,15,2020-04-05
2020-04-12,UA,G4,5095,82342,JFK,41835,MIA,1947,1758,695,37.0,37.0,1,44.0,44.0,1,0,0,,14,13,11,1,5,79.0,19,2020-04-12
2020-04-06,NK,G4,4757,11419,SEA,11980,MCO,0610,1938,2797,30.0,30.0,1,49.0,49.0,1,0,0,,0,11,2,2,34,350.0,6,2020-04-06
2020-04-15,AS,F9,3207,40114,ATL,87567,MIA,0029,2034,2878,21.0,21.0,1,11.0,11.0,0,0,0,,0,0,0,0,0,357.0,0,2020-04-15
2020-04-03,G4,HA,8041,99269,ATL,11908,ATL,0450,1842,872,8.0,8.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,124.0,4,2020-04-03
2020-04-22,NK,G4,6119,53584,DFW,99446,ATL,1119,1212,679,1.0,1.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,73.0,11,2020-04-22
2020-04-27,NK,HA,5380,26275,MCO,46326,DFW,1804,2346,2149,1.0,1.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,253.0,18,2020-04-27
2020-04-08,AS,HA,5203,30055,SEA,76508,ORD,0356,1729,1773,3.0,3.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,221.0,3,2020-04-08
2020-04-09,UA,F9,8747,52127,MCO,55815,ORD,1304,0753,2884,1.0,1.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,353.0,13,2020-04-09
2020-04-03,B6,HA,220,23625,DEN,37282,ORD,1707,0603,2365,7.0,7.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,287.0,17,2020-04-03
2020-04-28,DL,F9,700,57443,SEA,66832,MCO,0223,1909,1864,3.0,3.0,0,17.0,17.0,1,0,0,,6,3,1,0,6,222.0,2,2020-04-28
2020-04-19,HA,B6,3619,14793,SFO,84569,ATL,2239,1359,356,21.0,21.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,40.0,22,2020-04-19
2020-04-14,DL,UA,7386,87426,LAX,81405,SEA,1010,2142,2467,8.0,8.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,299.0,10,2020-04-14
2020-04-14,DL,G4,4075,94994,LAX,27388,DEN,1821,1452,394,15.0,15.0,1,30.0,30.0,1,0,0,,11,2,5,1,10,44.0,18,2020-04-14
2020-04-14,AA,AA,7966,66777,DEN,85273,ORD,0717,1550,194,3.0,3.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,25.0,7,2020-04-14
2020-04-26,UA,DL,5385,21873,DFW,26706,JFK,0407,1431,961,11.0,11.0,0,21.0,21.0,1,0,0,,8,3,1,1,8,111.0,4,2020-04-26
2020-04-07,NK,F9,6796,85903,MCO,87367,ORD,2128,1027,1365,22.0,22.0,1,33.0,33.0,1,0,0,,11,2,3,1,16,184.0,21,2020-04-07
2020-04-23,AS,AA,2425,29469,SEA,23572,BOS,0522,0905,1387,2.0,2.0,0,-12.0,0.0,0,0,0,,0,0,0,0,0,177.0,5,2020-04-23
2020-04-18,F9,HA,9950,89079,LAX,75890,ORD,0112,1453,1544,15.0,15.0,1,3.0,3.0,0,0,0,,0,0,0,0,0,196.0,1,2020-04-18
2020-04-05,HA,NK,2104,26330,LAX,35087,MIA,1808,0524,537,49.0,49.0,1,59.0,59.0,1,0,0,,18,10,14,2,16,74.0,18,2020-04-05
2020-04-26,HA,WN,1225,92425,LAX,76273,MCO,0031,1143,2152,15.0,15.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,273.0,0,2020-04-26
2020-04-06,AA,WN,2271,85452,DEN,15213,LAX,0956,2319,514,13.0,13.0,0,27.0,27.0,1,0,0,,2,4,6,0,15,73.0,9,2020-04-06
2020-04-24,AA,G4,6865,77014,SEA,31401,MCO,1811,0920,2117,23.0,23.0,1,18.0,18.0,1,0,0,,2,2,4,1,9,265.0,18,2020-04-24
2020-04-16,DL,B6,470,33055,SEA,37761,LAS,0854,1229,355,20.0,20.0,1,25.0,25.0,1,0,0,,5,6,4,1,9,35.0,8,2020-04-16
2020-04-10,B6,NK,4422,97352,LAX,16979,LAS,0256,1122,203,,,0,,,0,1,0,B,0,0,0,0,0,,2,2020-04-10
2020-04-25,NK,G4,3074,73753,JFK,18678,DEN,0953,2218,511,16.0,16.0,1,27.0,27.0,1,0,0,,10,6,2,1,8,48.0,9,2020-04-25
2020-04-20,UA,G4,4580,28381,ATL,27261,ORD,1454,0649,607,23.0,23.0,1,22.0,22.0,1,0,0,,1,6,2,0,14,80.0,14,2020-04-20
2020-04-19,AA,F9,402,18553,ATL,30169,DEN,0502,0355,1786,9.0,9.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,211.0,5,2020-04-19
2020-04-26,WN,UA,4863,18033,SEA,65771,LAX,1849,2353,1128,0.0,0.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,153.0,18,2020-04-26
2020-04-21,G4,F9,7259,99496,DFW,94705,LAX,2058,1104,956,30.0,30.0,1,29.0,29.0,1,0,0,,10,8,6,0,5,122.0,20,2020-04-21
2020-04-26,HA,F9,9824,74114,SFO,13532,ORD,0726,0448,682,37.0,37.0,1,26.0,26.0,1,0,0,,3,3,5,0,15,79.0,7,2020-04-26
2020-04-26,AS,F9,9568,11833,MCO,76829,LAX,0127,0547,2384,9.0,9.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,290.0,1,2020-04-26
2020-04-09,G4,AS,4022,70915,JFK,51608,ORD,1650,2158,1605,10.0,10.0,0,24.0,24.0,1,0,0,,6,4,7,0,7,215.0,16,2020-04-09
2020-04-01,AA,B6,4154,82622,MCO,49107,ATL,1557,2047,2954,15.0,15.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,367.0,15,2020-04-01
2020-04-22,AA,UA,3851,58562,SEA,38417,JFK,0420,0429,1694,9.0,9.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,216.0,4,2020-04-22
2020-04-15,HA,NK,9464,21473,SFO,82625,DEN,1329,0104,919,11.0,11.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,102.0,13,2020-04-15
2020-04-20,G4,G4,9674,90599,LAX,12483,ATL,1925,1819,2017,23.0,23.0,1,9.0,9.0,0,0,0,,0,0,0,0,0,240.0,19,2020-04-20
2020-04-06,DL,WN,5628,73234,LAS,35179,SFO,0827,1307,2419,8.0,8.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,301.0,8,2020-04-06
2020-04-11,UA,DL,1832,10977,MCO,81384,LAX,1509,1435,1389,14.0,14.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,182.0,15,2020-04-11
2020-04-10,NK,NK,2535,72724,DFW,40619,ATL,1610,0516,2847,32.0,32.0,1,25.0,25.0,1,0,0,,2,7,2,1,14,358.0,16,2020-04-10
2020-04-22,HA,NK,690,65185,ORD,64260,JFK,1637,1130,2653,1.0,1.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,346.0,16,2020-04-22
2020-04-17,B6,HA,6724,99300,MCO,12585,JFK,2200,1036,2152,3.0,3.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,273.0,22,2020-04-17
2020-04-01,DL,G4,5975,40610,DFW,70298,ORD,0802,0606,1179,10.0,10.0,0,18.0,18.0,1,0,0,,2,0,3,1,12,159.0,8,2020-04-01
2020-04-13,AA,F9,6275,55123,DFW,20977,MCO,2240,1736,2129,27.0,27.0,1,22.0,22.0,1,0,0,,4,1,5,1,12,266.0,22,2020-04-13
2020-04-12,DL,UA,2696,17611,DFW,87098,MCO,0509,1133,1505,36.0,36.0,1,43.0,43.0,1,0,0,,12,8,4,0,19,182.0,5,2020-04-12
2020-04-05,WN,AA,7155,69329,ATL,29890,DEN,2226,0344,1618,8.0,8.0,0,41.0,41.0,1,0,0,,9,12,10,1,9,188.0,22,2020-04-05
2020-04-26,DL,UA,925,39414,JFK,49440,MCO,0005,0827,2430,63.0,63.0,1,60.0,60.0,1,0,0,,5,3,16,3,34,307.0,0,2020-04-26
2020-04-09,DL,WN,2558,21943,MCO,95137,ATL,1153,1256,616,30.0,30.0,1,33.0,33.0,1,0,0,,10,7,7,0,9,78.0,11,2020-04-09
2020-04-15,HA,G4,9964,56268,JFK,18563,SEA,1348,2309,2432,3.0,3.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,297.0,13,2020-04-15
2020-04-03,WN,NK,2563,34295,DEN,86861,DFW,1308,1509,1516,6.0,6.0,0,19.0,19.0,1,0,0,,5,4,6,1,3,168.0,13,2020-04-03
2020-04-14,G4,G4,6713,53901,SFO,51733,DFW,1427,0905,2644,3.0,3.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,334.0,14,2020-04-14
2020-04-22,WN,AA,9051,74223,DEN,44818,DEN,1517,0518,2060,19.0,19.0,1,28.0,28.0,1,0,0,,0,2,1,1,24,264.0,15,2020-04-22
2020-04-21,UA,WN,3747,33211,MCO,73790,ORD,1026,2250,2850,3.0,3.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,354.0,10,2020-04-21
2020-04-21,G4,AS,3562,99642,SEA,69331,SEA,2030,1602,1871,8.0,8.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,249.0,20,2020-04-21
2020-04-18,B6,G4,7915,39178,JFK,85476,LAX,0112,1345,1323,46.0,46.0,1,42.0,42.0,1,0,0,,15,5,3,2,18,160.0,1,2020-04-18
2020-04-24,AA,G4,3893,67809,MCO,18526,SFO,0508,1121,940,2.0,2.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,105.0,5,2020-04-24
2020-04-26,B6,NK,7615,89756,ORD,54499,MCO,2029,1255,2029,11.0,11.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,265.0,20,2020-04-26
2020-04-14,NK,B6,2330,66229,JFK,26936,LAS,1310,0125,2143,11.0,11.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,270.0,13,2020-04-14
2020-04-05,AA,WN,6786,63735,LAX,47790,SEA,0031,1907,1441,47.0,47.0,1,56.0,56.0,1,0,0,,14,7,5,1,29,168.0,0,2020-04-05
2020-04-06,NK,B6,2506,67388,ORD,19857,BOS,0716,1316,2998,26.0,26.0,1,23.0,23.0,1,0,0,,7,2,3,1,10,371.0,7,2020-04-06
2020-04-24,WN,F9,5001,11114,LAS,14462,LAX,0018,0247,1925,,,0,,,0,1,0,B,0,0,0,0,0,,0,2020-04-24
2020-04-28,AA,HA,7868,61251,MCO,82029,ATL,1311,0029,1107,31.0,31.0,1,31.0,31.0,1,0,0,,2,5,4,0,20,131.0,13,2020-04-28
2020-04-26,F9,G4,6327,46943,ATL,19750,BOS,1518,0316,795,38.0,38.0,1,35.0,35.0,1,0,0,,3,7,10,0,15,102.0,15,2020-04-26
2020-04-30,WN,UA,9395,38125,LAS,78703,ORD,0348,0905,1935,15.0,15.0,1,21.0,21.0,1,0,0,,1,2,2,0,15,239.0,3,2020-04-30
2020-04-13,G4,UA,9302,77718,SEA,81201,SFO,1738,1119,2076,20.0,20.0,1,16.0,16.0,1,0,0,,1,5,4,1,6,264.0,17,2020-04-13
2020-04-27,G4,AA,2588,67632,MCO,36980,JFK,1614,1239,2149,16.0,16.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,256.0,16,2020-04-27
2020-04-07,F9,AA,2077,66387,SEA,58773,MIA,1058,0735,1763,6.0,6.0,0,,,0,0,1,,0,0,0,0,0,221.0,10,2020-04-07
2020-04-21,AS,F9,6560,41073,SFO,70659,SFO,0950,1838,1702,10.0,10.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,214.0,9,2020-04-21
2020-04-19,G4,AA,4944,14746,ATL,44828,MIA,1939,0512,395,13.0,13.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,55.0,19,2020-04-19
2020-04-23,DL,AS,3841,51820,LAS,50440,MIA,0038,1550,1058,44.0,44.0,1,50.0,50.0,1,0,0,,6,12,9,1,23,143.0,0,2020-04-23
2020-04-27,UA,NK,4222,75382,DFW,21481,BOS,0834,0630,2056,39.0,39.0,1,27.0,27.0,1,0,0,,1,1,0,1,24,230.0,8,2020-04-27
2020-04-18,WN,G4,5645,31925,JFK,59434,DEN,0529,2319,2983,1.0,1.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,358.0,5,2020-04-18
2020-04-04,DL,AS,5943,99683,DEN,46228,ATL,1210,2014,2923,0.0,0.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,380.0,12,2020-04-04
2020-04-07,HA,HA,2312,41181,LAS,28530,LAS,1141,1703,1715,9.0,9.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,212.0,11,2020-04-07
2020-04-24,HA,AA,2538,66542,DFW,12119,SEA,1943,1736,643,2.0,2.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,86.0,19,2020-04-24
2020-04-30,F9,HA,6383,94112,ORD,72975,JFK,0051,2144,1064,7.0,7.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,134.0,0,2020-04-30
2020-04-01,UA,WN,8201,18698,SFO,48734,SEA,2317,1404,1488,,,0,,,0,1,1,B,0,0,0,0,0,,23,2020-04-01
2020-04-30,AS,DL,8670,33787,ATL,88921,JFK,2248,1544,601,11.0,11.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,99.0,22,2020-04-30
2020-04-13,G4,B6,3552,91506,SFO,35326,LAX,1713,1127,804,13.0,13.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,94.0,17,2020-04-13
2020-04-12,B6,DL,2190,94433,SEA,51730,MCO,0459,1245,1433,12.0,12.0,0,28.0,28.0,1,0,0,,6,8,6,1,7,182.0,4,2020-04-12
2020-04-12,AA,AA,8344,71074,LAX,67916,LAS,0845,1436,212,4.0,4.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,25.0,8,2020-04-12
2020-04-19,NK,AS,5398,61004,SFO,38783,SFO,1644,0048,2932,,,0,,,0,1,0,C,0,0,0,0,0,,16,2020-04-19
2020-04-01,DL,F9,8361,22652,SFO,76842,SEA,1012,0238,1239,4.0,4.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,171.0,10,2020-04-01
2020-04-24,AS,G4,3490,78309,DFW,98680,MIA,0132,1304,1854,28.0,28.0,1,19.0,19.0,1,0,0,,3,4,4,1,7,212.0,1,2020-04-24
2020-04-28,HA,HA,8631,50811,ATL,99614,ORD,0631,0433,1672,35.0,35.0,1,31.0,31.0,1,0,0,,3,8,7,1,12,206.0,6,2020-04-28
2020-04-09,WN,AS,137,25172,DFW,40343,SFO,2043,2010,1256,22.0,22.0,1,20.0,20.0,1,0,0,,7,2,5,0,6,176.0,20,2020-04-09
2020-04-18,UA,B6,1824,42272,ORD,91421,MIA,1416,1401,1563,2.0,2.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,196.0,14,2020-04-18
2020-04-24,G4,NK,2453,54023,JFK,74467,LAX,1832,0918,1736,32.0,32.0,1,32.0,32.0,1,0,0,,0,9,9,0,13,242.0,18,2020-04-24
2020-04-05,AA,WN,8960,99969,ORD,30606,MIA,1640,1333,1608,2.0,2.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,198.0,16,2020-04-05
2020-04-18,AS,G4,870,76650,DEN,19517,DFW,1912,0348,2328,2.0,2.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,293.0,19,2020-04-18
2020-04-04,AA,G4,8858,74514,JFK,22260,SFO,0506,2235,1898,31.0,31.0,1,16.0,16.0,1,0,0,,4,3,4,0,5,236.0,5,2020-04-04
2020-04-17,WN,F9,8631,73192,DFW,29915,SFO,0900,1352,2651,35.0,35.0,1,38.0,38.0,1,0,0,,10,1,10,0,17,329.0,9,2020-04-17
2020-04-28,AS,NK,2730,23651,DEN,25652,BOS,1518,0042,1840,2.0,2.0,0,-11.0,0.0,0,0,0,,0,0,0,0,0,245.0,15,2020-04-28
2020-04-23,HA,F9,3618,61480,DFW,41885,MIA,2232,0253,2362,6.0,6.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,278.0,22,2020-04-23
2020-04-17,UA,B6,5007,49630,ATL,39601,MIA,1108,0943,2419,5.0,5.0,0,19.0,19.0,1,0,0,,3,2,3,0,10,300.0,11,2020-04-17
2020-04-02,AA,F9,8806,68746,JFK,44496,DFW,0402,0626,793,21.0,21.0,1,38.0,38.0,1,0,0,,2,2,6,1,28,104.0,4,2020-04-02
2020-04-02,HA,F9,8245,50656,LAS,88274,DFW,1335,1923,378,39.0,39.0,1,40.0,40.0,1,0,0,,16,7,1,1,15,51.0,13,2020-04-02
2020-04-12,G4,UA,9551,59977,SFO,54964,DFW,0140,2207,2471,3.0,3.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,326.0,1,2020-04-12
2020-04-27,WN,G4,6978,67269,LAX,90171,ORD,2331,0924,1900,17.0,17.0,1,6.0,6.0,0,0,0,,0,0,0,0,0,243.0,23,2020-04-27
2020-04-28,AA,UA,5373,70449,SFO,17325,JFK,0159,1646,2457,12.0,12.0,0,15.0,15.0,1,0,0,,3,2,4,0,6,326.0,1,2020-04-28
2020-04-22,AS,B6,496,44641,SFO,73190,JFK,0800,2358,1759,0.0,0.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,215.0,8,2020-04-22
2020-04-29,AS,NK,8715,55279,ATL,69778,LAS,1559,2157,1985,18.0,18.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,245.0,15,2020-04-29
2020-04-20,WN,AS,1917,52513,SEA,35894,MCO,1551,1222,2929,61.0,61.0,1,60.0,60.0,1,0,0,,3,16,3,0,38,364.0,15,2020-04-20
2020-04-20,G4,HA,4795,35887,DFW,76791,SEA,0735,1109,144,6.0,6.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,31.0,7,2020-04-20
2020-04-17,B6,NK,3333,64870,ATL,51808,ATL,0758,1114,2797,5.0,5.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,345.0,7,2020-04-17
2020-04-06,HA,G4,3625,21204,ORD,87996,DEN,0251,1724,986,6.0,6.0,0,19.0,19.0,1,0,0,,1,3,5,0,10,136.0,2,2020-04-06
2020-04-28,HA,AS,9342,40873,SEA,99426,ORD,0838,1727,1243,6.0,6.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,165.0,8,2020-04-28
2020-04-25,WN,WN,200,23431,ORD,49068,DEN,1514,1902,844,11.0,11.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,114.0,15,2020-04-25
2020-04-27,HA,F9,6427,85027,ATL,48635,SFO,0143,2310,1657,2.0,2.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,206.0,1,2020-04-27
2020-04-20,F9,NK,6010,64362,SFO,76658,DFW,2046,1439,850,10.0,10.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,112.0,20,2020-04-20
2020-04-14,B6,NK,597,46780,MCO,95754,ORD,1004,0436,988,2.0,2.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,125.0,10,2020-04-14
2020-04-01,HA,UA,5785,26867,DEN,79476,SFO,2215,2134,1623,32.0,32.0,1,19.0,19.0,1,0,0,,4,3,2,1,8,194.0,22,2020-04-01
2020-04-22,UA,B6,1672,59147,ORD,86511,DFW,0736,0022,745,5.0,5.0,0,-15.0,0.0,0,0,0,,0,0,0,0,0,86.0,7,2020-04-22
2020-04-19,NK,G4,6105,22999,DFW,96612,SFO,1902,0249,2631,18.0,18.0,1,28.0,28.0,1,0,0,,9,7,4,0,8,320.0,19,2020-04-19
2020-04-28,AA,UA,3115,16554,DEN,70782,DFW,1625,1002,110,44.0,44.0,1,60.0,60.0,1,0,0,,8,16,6,1,29,21.0,16,2020-04-28
2020-04-03,F9,WN,4201,72894,LAX,47437,ORD,1339,0604,1366,6.0,6.0,0,17.0,17.0,1,0,0,,5,3,4,0,5,182.0,13,2020-04-03
2020-04-24,B6,AA,7408,86408,SEA,91035,SEA,2143,0140,2952,28.0,28.0,1,18.0,18.0,1,0,0,,4,5,2,0,7,367.0,21,2020-04-24
2020-04-27,WN,DL,6228,95536,SEA,40845,DEN,0537,1752,2603,3.0,3.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,326.0,5,2020-04-27
2020-04-24,UA,B6,258,55679,LAS,64261,SFO,2011,1804,544,75.0,75.0,1,56.0,56.0,1,0,0,,6,12,10,1,26,90.0,20,2020-04-24
2020-04-18,DL,UA,6180,49375,ORD,46492,ORD,0223,0440,1642,2.0,2.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,217.0,2,2020-04-18
2020-04-26,F9,UA,8486,85343,DFW,18485,SFO,0835,0712,2829,4.0,4.0,0,19.0,19.0,1,0,0,,1,1,3,1,14,347.0,8,2020-04-26
2020-04-20,B6,UA,2324,47956,LAS,35526,BOS,0710,0356,1450,3.0,3.0,0,23.0,23.0,1,0,0,,2,6,4,1,11,161.0,7,2020-04-20
2020-04-28,WN,F9,6880,97343,LAS,29100,MCO,1953,1904,597,43.0,43.0,1,33.0,33.0,1,0,0,,9,4,8,1,11,87.0,19,2020-04-28
2020-04-26,F9,AA,1989,85110,MCO,30954,JFK,1954,0023,2119,13.0,13.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,262.0,19,2020-04-26
2020-04-25,B6,B6,4940,97606,JFK,34456,SEA,1132,0133,2617,12.0,12.0,0,26.0,26.0,1,0,0,,9,2,3,0,13,325.0,11,2020-04-25
2020-04-09,HA,B6,3198,97789,SFO,83860,SEA,2102,0917,326,15.0,15.0,1,11.0,11.0,0,0,0,,0,0,0,0,0,48.0,21,2020-04-09
2020-04-06,B6,UA,3018,57772,ORD,15018,SFO,0121,2155,243,10.0,10.0,0,15.0,15.0,1,0,0,,5,4,3,1,3,38.0,1,2020-04-06
2020-04-27,UA,NK,4672,84120,SEA,21865,LAX,1721,2312,950,9.0,9.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,114.0,17,2020-04-27
2020-04-03,AS,DL,8293,79899,SFO,71604,LAX,1109,0001,1589,5.0,5.0,0,24.0,24.0,1,0,0,,9,6,1,1,7,205.0,11,2020-04-03
2020-04-26,F9,WN,2198,77527,SEA,13887,DEN,2225,1200,2825,9.0,9.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,352.0,22,2020-04-26
